date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:53:12	24472/24472	---M--	200	added ('OK')	image/jpeg	etag:%225f98-524c4343a9e00%22	http://10.150.35.18:80/cardealer.webtemplatemasters.com/wp-content/uploads/2015/11/banner.jpg	C:/My%20Web%20Sites/jomat/10.150.35.18_80/cardealer.webtemplatemasters.com/wp-content/uploads/2015/11/banner.jpg	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:13	1613/1613	---M--	200	added ('OK')	image/png	etag:%2264d-524d5cd9ff700%22	http://10.150.35.18:80/cardealer.webtemplatemasters.com/wp-content/uploads/2015/11/banner-logo.png	C:/My%20Web%20Sites/jomat/10.150.35.18_80/cardealer.webtemplatemasters.com/wp-content/uploads/2015/11/banner-logo.png	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:14	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/audi.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/audi.e2.delayed	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:18	39334/39334	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:17%20GMT	http://cardealer.webtemplatemasters.com/carproducer/audi/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/audi/index.html	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:19	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/bmw.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/bmw.e3.delayed	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:22	50892/50892	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:21%20GMT	http://cardealer.webtemplatemasters.com/carproducer/bmw/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/bmw/index.html	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:22	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/ferrari.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/ferrari.e4.delayed	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:24	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/honda.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/honda.svg	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:24	37470/37470	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:25%20GMT	http://cardealer.webtemplatemasters.com/carproducer/ferrari/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/ferrari/index.html	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:25	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/mercedes-benz.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/mercedes-benz.e6.delayed	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:26	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/peugeot.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/peugeot.svg	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:26	43724/43724	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:26%20GMT	http://cardealer.webtemplatemasters.com/carproducer/honda/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/honda/index.html	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:27	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/volvo.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/volvo.e8.delayed	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:27	37500/37500	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:28%20GMT	http://cardealer.webtemplatemasters.com/carproducer/mercedes-benz/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/mercedes-benz/index.html	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:28	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/themes/cardealer/js/jquery.sudoSlider.min.js?ver=4.9.7	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/themes/cardealer/js/jquery.sudoSlider.min.e937cb.delayed	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:30	37471/37471	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:29%20GMT	http://cardealer.webtemplatemasters.com/carproducer/peugeot/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/peugeot/index.html	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:31	37461/37461	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:30%20GMT	http://cardealer.webtemplatemasters.com/carproducer/volvo/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/volvo/index.html	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:32	21656/21656	---M--	200	added ('OK')	application/javascript	etag:%225498-56b8c18a241c1%22	http://10.150.35.18:80/cardealer.webtemplatemasters.com/wp-content/themes/cardealer/js/jquery.sudoSlider.min.js?ver=4.9.7	C:/My%20Web%20Sites/jomat/10.150.35.18_80/cardealer.webtemplatemasters.com/wp-content/themes/cardealer/js/jquery.sudoSlider.min37cb.js	(from http://cardealer.webtemplatemasters.com/home/home-layerslider/)
18:53:32	0/-1	---M--	302	error ('')			http://cardealer.webtemplatemasters.com/wp-content/themes/cardealer/favicon.ico	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/themes/cardealer/favicon.eb.delayed	(from http://cardealer.webtemplatemasters.com/home/home-alternate-1/)
18:53:33	2318/2318	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Jul%202018%2016:53:35%20GMT	http://cardealer.webtemplatemasters.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcardealer.webtemplatemasters.com%2Fhome%2Fhome-alternate-1%2F	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-json/oembed/1.0/embed428d.json	(from http://cardealer.webtemplatemasters.com/home/home-alternate-1/)
18:53:33	809/809	---MC-	200	added ('OK')	application/rss+xml	etag:%2236c418a7496986a95976e099771887de%22	http://cardealer.webtemplatemasters.com/home/home-alternate-1/feed/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/home/home-alternate-1/feed/index.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-1/)
18:53:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Jul%202018%2016:53:35%20GMT	http://cardealer.webtemplatemasters.com/?p=648	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/index0ae0.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-1/)
18:53:34	2413/2413	---MC-	200	added ('OK')	text/xml	date:Sun,%2008%20Jul%202018%2016:53:36%20GMT	http://cardealer.webtemplatemasters.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcardealer.webtemplatemasters.com%2Fhome%2Fhome-alternate-1%2F&format=xml	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-json/oembed/1.0/embed814c	(from http://cardealer.webtemplatemasters.com/home/home-alternate-1/)
18:53:34	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/uploads/2015/11/parallax-bg-1.jpg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/uploads/2015/11/parallax-bg-1.jpg	(from http://cardealer.webtemplatemasters.com/home/home-alternate-1/)
18:53:35	0/-1	---M--	302	error ('')			http://cardealer.webtemplatemasters.com/wp-content/themes/cardealer/favicon.ico	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/themes/cardealer/favicon.f0.delayed	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:37	2318/2318	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Jul%202018%2016:53:38%20GMT	http://cardealer.webtemplatemasters.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcardealer.webtemplatemasters.com%2Fhome%2Fhome-alternate-2%2F	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-json/oembed/1.0/embed628d.json	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:37	809/809	---MC-	200	added ('OK')	application/rss+xml	etag:%2236c418a7496986a95976e099771887de%22	http://cardealer.webtemplatemasters.com/home/home-alternate-2/feed/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/home/home-alternate-2/feed/index.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:38	0/-1	---M--	302	error ('')			http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/audi.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/audi.f3.delayed	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:38	0/-1	---M--	302	error ('')			http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/bmw.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/bmw.f4.delayed	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:38	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/bugatti.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/bugatti.svg	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:41	2413/2413	---MC-	200	added ('OK')	text/xml	date:Sun,%2008%20Jul%202018%2016:53:40%20GMT	http://cardealer.webtemplatemasters.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcardealer.webtemplatemasters.com%2Fhome%2Fhome-alternate-2%2F&format=xml	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-json/oembed/1.0/embedb1e9	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:41	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/cadillac.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/cadillac.f6.delayed	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Jul%202018%2016:53:41%20GMT	http://cardealer.webtemplatemasters.com/?p=650	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/indexf034.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:44	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/chevrolet.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/chevrolet.f7.delayed	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:44	41807/41807	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:44%20GMT	http://cardealer.webtemplatemasters.com/carproducer/bugatti/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/bugatti/index.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:45	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/ford.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/ford.svg	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:45	41606/41606	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:45%20GMT	http://cardealer.webtemplatemasters.com/carproducer/cadillac/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/cadillac/index.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:46	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/honda.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/honda.svg	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:46	39362/39362	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:47%20GMT	http://cardealer.webtemplatemasters.com/carproducer/chevrolet/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/chevrolet/index.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:48	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/lamborghini.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/lamborghini.svg	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:48	39345/39345	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:48%20GMT	http://cardealer.webtemplatemasters.com/carproducer/ford/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/ford/index.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:49	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/lexus.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/lexus.fb.delayed	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:51	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/mazda.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/mazda.fc.delayed	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:51	39592/39592	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:51%20GMT	http://cardealer.webtemplatemasters.com/carproducer/lamborghini/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/lamborghini/index.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:53	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/mini.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/mini.svg	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:53	41713/41713	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:52%20GMT	http://cardealer.webtemplatemasters.com/carproducer/lexus/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/lexus/index.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:55	0/0	---M--	302	error ('Moved%20Temporarily')	text/html		http://cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/skoda.svg	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/plugins/tmm_content_composer/images/car_makes_logos/skoda.svg	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:55	43729/43729	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:54%20GMT	http://cardealer.webtemplatemasters.com/carproducer/mazda/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/mazda/index.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:55	0/-1	---M--	302	error ('')			http://cardealer.webtemplatemasters.com/wp-content/themes/cardealer/favicon.ico	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-content/themes/cardealer/favicon.ff.delayed	(from http://cardealer.webtemplatemasters.com/home/home-alternate-3/)
18:53:57	39300/39300	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:58%20GMT	http://cardealer.webtemplatemasters.com/carproducer/skoda/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/skoda/index.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:53:59	48241/48241	---MC-	200	added ('OK')	text/html	date:Sun,%2008%20Jul%202018%2016:53:56%20GMT	http://cardealer.webtemplatemasters.com/carproducer/mini-2/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/carproducer/mini-2/index.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-2/)
18:54:00	809/809	---MC-	200	added ('OK')	application/rss+xml	etag:%2236c418a7496986a95976e099771887de%22	http://cardealer.webtemplatemasters.com/home/home-alternate-3/feed/	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/home/home-alternate-3/feed/index.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-3/)
18:54:00	2318/2318	---MC-	200	added ('OK')	application/json	date:Sun,%2008%20Jul%202018%2016:53:58%20GMT	http://cardealer.webtemplatemasters.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fcardealer.webtemplatemasters.com%2Fhome%2Fhome-alternate-3%2F	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/wp-json/oembed/1.0/embedecc0.json	(from http://cardealer.webtemplatemasters.com/home/home-alternate-3/)
18:54:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2008%20Jul%202018%2016:54:02%20GMT	http://cardealer.webtemplatemasters.com/?p=696	C:/My%20Web%20Sites/jomat/cardealer.webtemplatemasters.com/indexca55.html	(from http://cardealer.webtemplatemasters.com/home/home-alternate-3/)
